scope,method_code,method_name,asin,status,status_reason,sample_count,mad,poa,mae,wape,bias
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0F48124VG,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0F484FL35,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0F5PM7CBH,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0F6V5H17H,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0F888CXTR,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0F8Z879Y3,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0F93D1V91,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0F99LQHP9,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0F9YKQD75,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FCSCBJGB,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FDQS6NY4,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FFMV6VR2,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FFSZ4MGN,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FG7LXJCL,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FG7M4HR5,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FG7RTH25,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FG88HKMG,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FG88HSWH,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FG88ZKR1,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FG8CKTG9,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FHV8LP6S,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FHVLLTF6,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FHVT4MNF,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FJFNH72W,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FL7P8Q9L,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FLJSHSFS,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FLJZZWLZ,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FMDX4JNH,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FN3GPQPP,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FNM7DK96,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FNRM3Z2W,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FNRNDRSN,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FP93ZF8L,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FP94W8PZ,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FPRBWP9V,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FRDKYSB6,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FRFFPLG7,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FVKMRJTQ,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FXL8R4RS,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0FXL96HWM,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0G3PMF8HY,not_applicable,non_positive_series_for_multiplicative_seasonality,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M04,Moving Average,B09L62YVGX,success,,3,12.888889,112.865497,12.888889,0.226121,0.128655
week_pbf_3,M04,Moving Average,B09RV49DW5,success,,3,2.0,126.086957,2.0,0.26087,0.26087
week_pbf_3,M04,Moving Average,B09RVVQWD2,success,,3,8.888889,139.215687,8.888889,0.392157,0.392157
week_pbf_3,M04,Moving Average,B0B18XTX3L,success,,3,39.111111,119.54262,39.111111,0.243936,0.195426
week_pbf_3,M04,Moving Average,B0B1C64GGG,success,,3,8.222222,452.380957,8.222222,3.52381,3.52381
week_pbf_3,M04,Moving Average,B0B8MWQZ1T,success,,3,2.333333,108.536585,2.333333,0.085366,0.085366
week_pbf_3,M04,Moving Average,B0B8MZZ37D,success,,3,36.888889,115.308642,36.888889,0.409877,0.153086
week_pbf_3,M04,Moving Average,B0B9GN2P4L,success,,3,4.222222,108.080806,4.222222,0.383838,0.080808
week_pbf_3,M04,Moving Average,B0B9RY9YMC,success,,3,35.0,117.192982,35.0,0.368421,0.17193
week_pbf_3,M04,Moving Average,B0B9Y3YL58,success,,3,2.444444,833.3333,2.444444,7.333333,7.333333
week_pbf_3,M04,Moving Average,B0B9Y4DL4B,success,,3,2.666667,96.2963,2.666667,0.444444,-0.037037
week_pbf_3,M04,Moving Average,B0BG89GBDF,success,,3,11.555556,119.913419,11.555556,0.450216,0.199134
week_pbf_3,M04,Moving Average,B0BGHMLJYD,success,,3,4.666667,128.070179,4.666667,0.736842,0.280702
week_pbf_3,M04,Moving Average,B0BJ1JKY1T,success,,3,1.888889,155.555556,1.888889,0.62963,0.555556
week_pbf_3,M04,Moving Average,B0BJ1JW6PY,success,,3,2.222222,120.833331,2.222222,0.416667,0.208333
week_pbf_3,M04,Moving Average,B0BJ1NZV67,success,,3,36.888889,308.805032,36.888889,2.08805,2.08805
week_pbf_3,M04,Moving Average,B0BZYCBP3C,success,,3,13.888889,91.210614,13.888889,0.207297,-0.087894
week_pbf_3,M04,Moving Average,B0BZYD5VVL,success,,3,10.333334,155.357145,10.333334,0.553571,0.553571
week_pbf_3,M04,Moving Average,B0C1G82F7Z,success,,3,6.111111,165.476189,6.111111,0.654762,0.654762
week_pbf_3,M04,Moving Average,B0C1GNZHF7,success,,3,0.555555,66.6666,0.555555,1.666666,-0.333334
week_pbf_3,M04,Moving Average,B0C4XXMZVZ,success,,3,9.555556,100.000001,9.555556,0.362869,0.0
week_pbf_3,M04,Moving Average,B0C9GP9ZYC,success,,3,35.222222,114.604811,35.222222,0.544674,0.146048
week_pbf_3,M04,Moving Average,B0CDWJS9J6,success,,3,7.222222,140.123457,7.222222,0.401235,0.401235
week_pbf_3,M04,Moving Average,B0CDWL5QCF,success,,3,4.555556,149.333332,4.555556,0.546667,0.493333
week_pbf_3,M04,Moving Average,B0CG5X113C,success,,3,16.444444,142.696628,16.444444,0.554307,0.426966
week_pbf_3,M04,Moving Average,B0CGL9G1S7,success,,3,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M04,Moving Average,B0CH2TV8FC,success,,3,22.222222,112.459016,22.222222,0.218579,0.12459
week_pbf_3,M04,Moving Average,B0CHMCHP2W,success,,3,10.0,123.4375,10.0,0.234375,0.234375
week_pbf_3,M04,Moving Average,B0CJLR2RRC,success,,3,25.555556,142.357275,25.555556,0.423573,0.423573
week_pbf_3,M04,Moving Average,B0CNC1P8D7,success,,3,10.222222,106.837606,10.222222,0.393162,0.068376
week_pbf_3,M04,Moving Average,B0CNKHTGHX,success,,3,2.888889,99.999988,2.888889,1.083333,-0.0
week_pbf_3,M04,Moving Average,B0CNQR8JS1,success,,3,4.444444,111.764707,4.444444,0.196078,0.117647
week_pbf_3,M04,Moving Average,B0CNQSGKD3,success,,3,11.333333,142.962964,11.333333,0.755556,0.42963
week_pbf_3,M04,Moving Average,B0CNQVNDVZ,success,,3,16.111111,242.156865,16.111111,1.421569,1.421569
week_pbf_3,M04,Moving Average,B0CPPGCN8X,success,,3,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M04,Moving Average,B0CQP4SZWF,success,,3,30.222222,553.333335,30.222222,4.533333,4.533333
week_pbf_3,M04,Moving Average,B0CRH28P3Z,success,,3,13.444444,152.201258,13.444444,0.761006,0.522013
week_pbf_3,M04,Moving Average,B0CWL5CY6S,success,,3,8.555556,0.0,8.555556,0.0,0.0
week_pbf_3,M04,Moving Average,B0CWLBNHQJ,success,,3,3.333333,0.0,3.333333,0.0,0.0
week_pbf_3,M04,Moving Average,B0CYSWN5DJ,success,,3,5.0,136.585366,5.0,0.365854,0.365854
week_pbf_3,M04,Moving Average,B0CYSZBGQZ,success,,3,8.777778,201.28205,8.777778,1.01282,1.01282
week_pbf_3,M04,Moving Average,B0CZ6X8KKY,success,,3,1.111111,85.185189,1.111111,0.37037,-0.148148
week_pbf_3,M04,Moving Average,B0D1K7KT6S,success,,3,5.222222,75.641023,5.222222,0.602564,-0.24359
week_pbf_3,M04,Moving Average,B0D1TMJ778,success,,3,19.0,246.153846,19.0,1.461538,1.461538
week_pbf_3,M04,Moving Average,B0D1TQ9SX3,success,,3,15.333333,174.193548,15.333333,0.741935,0.741935
week_pbf_3,M04,Moving Average,B0D1TST78J,success,,3,5.888889,254.166663,5.888889,2.208333,1.541667
week_pbf_3,M04,Moving Average,B0D1TVCZ1B,success,,3,6.222222,238.888883,6.222222,1.555555,1.388889
week_pbf_3,M04,Moving Average,B0D41179DF,success,,3,5.222222,141.333332,5.222222,0.626667,0.413333
week_pbf_3,M04,Moving Average,B0D6YW956F,success,,3,12.0,66.666666,12.0,0.580645,-0.333333
week_pbf_3,M04,Moving Average,B0D6Z39PJ9,success,,3,16.888889,67.816091,16.888889,0.582375,-0.321839
week_pbf_3,M04,Moving Average,B0D7VK61PM,success,,3,2.666667,122.222227,2.666667,0.533333,0.222222
week_pbf_3,M04,Moving Average,B0D8HSZ3HG,success,,3,40.555556,69.431644,40.555556,0.560676,-0.305684
week_pbf_3,M04,Moving Average,B0D8J44SK7,success,,3,8.555556,0.0,8.555556,0.0,0.0
week_pbf_3,M04,Moving Average,B0DB26MDYC,success,,3,2.888889,135.087721,2.888889,0.45614,0.350877
week_pbf_3,M04,Moving Average,B0DC5Y2CFQ,success,,3,28.444445,102.417962,28.444445,0.221071,0.02418
week_pbf_3,M04,Moving Average,B0DC5YLJRS,success,,3,103.333333,114.118747,103.333333,0.434783,0.141187
week_pbf_3,M04,Moving Average,B0DCBZNM8W,success,,3,2.777778,86.274512,2.777778,0.490196,-0.137255
week_pbf_3,M04,Moving Average,B0DCP1XYK4,success,,3,5.444444,127.380954,5.444444,0.583333,0.27381
week_pbf_3,M04,Moving Average,B0DCP2WVH3,success,,3,12.222222,133.974359,12.222222,0.352564,0.339744
week_pbf_3,M04,Moving Average,B0DCVTRSYL,success,,3,4.666666,121.568626,4.666666,0.411765,0.215686
week_pbf_3,M04,Moving Average,B0DCZJKKYZ,success,,3,2.666667,138.888883,2.666667,0.666667,0.388889
week_pbf_3,M04,Moving Average,B0DDXTK193,success,,3,18.666667,122.707424,18.666667,0.244541,0.227074
week_pbf_3,M04,Moving Average,B0DHCDYQVV,success,,3,3.444444,101.190475,3.444444,0.369048,0.011905
week_pbf_3,M04,Moving Average,B0DHTTFSQF,success,,3,3.888889,113.580248,3.888889,0.432099,0.135802
week_pbf_3,M04,Moving Average,B0DJMQ6FB4,success,,3,1.444444,186.66666,1.444444,0.866667,0.866667
week_pbf_3,M04,Moving Average,B0DJMQX75K,success,,3,11.333333,118.84058,11.333333,0.246377,0.188406
week_pbf_3,M04,Moving Average,B0DK14LJ9K,success,,3,4.444444,157.971013,4.444444,0.57971,0.57971
week_pbf_3,M04,Moving Average,B0DK15J8C9,success,,3,6.888889,148.062014,6.888889,0.48062,0.48062
week_pbf_3,M04,Moving Average,B0DKG3TVMZ,success,,3,3.777778,124.242423,3.777778,0.515151,0.242424
week_pbf_3,M04,Moving Average,B0DLNMRGYD,success,,3,6.222222,63.888888,6.222222,0.777778,-0.361111
week_pbf_3,M04,Moving Average,B0DM8RK8CH,success,,3,2.0,188.888867,2.0,2.0,0.888889
week_pbf_3,M04,Moving Average,B0DM97W294,success,,3,4.222222,85.507248,4.222222,0.550725,-0.144928
week_pbf_3,M04,Moving Average,B0DM98MJSS,success,,3,8.777778,339.393945,8.777778,2.393939,2.393939
week_pbf_3,M04,Moving Average,B0DPWVZHKF,success,,3,43.444445,88.730724,43.444445,0.46382,-0.112693
week_pbf_3,M04,Moving Average,B0DPWXX689,success,,3,87.222222,187.513935,87.222222,0.875139,0.875139
week_pbf_3,M04,Moving Average,B0DPYJH6WZ,success,,3,10.777778,330.952379,10.777778,2.309524,2.309524
week_pbf_3,M04,Moving Average,B0DR291RSW,success,,3,6.333333,179.166667,6.333333,0.791667,0.791667
week_pbf_3,M04,Moving Average,B0DSFP2PGQ,success,,3,13.222222,333.333329,13.222222,2.333333,2.333333
week_pbf_3,M04,Moving Average,B0DSVFNL6H,success,,3,7.222222,100.8547,7.222222,0.555556,0.008547
week_pbf_3,M04,Moving Average,B0DT99PJPD,success,,3,3.333333,90.47619,3.333333,0.47619,-0.095238
week_pbf_3,M04,Moving Average,B0DXFBCP4K,success,,3,24.333333,147.402597,24.333333,0.474026,0.474026
week_pbf_3,M04,Moving Average,B0DYV6LF8B,success,,3,66.888889,185.754986,66.888889,0.85755,0.85755
week_pbf_3,M04,Moving Average,B0DYV7F7FY,success,,3,104.222222,155.046948,104.222222,0.550469,0.550469
week_pbf_3,M04,Moving Average,B0F18RMRNM,success,,3,12.777778,183.333333,12.777778,0.833333,0.833333
week_pbf_3,M04,Moving Average,B0F1MXTY5G,success,,3,4.444444,105.714289,4.444444,0.380952,0.057143
week_pbf_3,M04,Moving Average,B0F1T6XX5W,success,,3,7.111111,1166.66665,7.111111,10.666666,10.666666
week_pbf_3,M04,Moving Average,B0F216G4LP,success,,3,1.555556,142.424245,1.555556,0.424242,0.424242
week_pbf_3,M04,Moving Average,B0F29BPRS9,success,,3,1.666667,49.99999,1.666667,0.5,-0.5
week_pbf_3,M04,Moving Average,B0F2FL8VTC,success,,3,7.333333,53.968252,7.333333,0.52381,-0.460317
week_pbf_3,M04,Moving Average,B0F2SXBWND,success,,3,13.444444,189.629629,13.444444,0.896296,0.896296
week_pbf_3,M04,Moving Average,B0F387V2TP,success,,3,1.777778,77.777776,1.777778,0.253968,-0.222222
week_pbf_3,M04,Moving Average,B0F38CVQNL,success,,3,4.111111,716.66665,4.111111,6.166666,6.166666
week_pbf_3,M04,Moving Average,B0F48124VG,success,,3,2.111111,311.1111,2.111111,2.111111,2.111111
week_pbf_3,M04,Moving Average,B0F484FL35,success,,3,7.555555,103.636364,7.555555,0.412121,0.036364
week_pbf_3,M04,Moving Average,B0F5PM7CBH,success,,3,1.777778,233.333325,1.777778,1.333333,1.333333
week_pbf_3,M04,Moving Average,B0F6V5H17H,success,,3,13.777778,306.66667,13.777778,2.066667,2.066667
week_pbf_3,M04,Moving Average,B0F888CXTR,success,,3,9.666667,270.588235,9.666667,1.705882,1.705882
week_pbf_3,M04,Moving Average,B0F8Z879Y3,success,,3,5.333333,260.0,5.333333,1.6,1.6
week_pbf_3,M04,Moving Average,B0F93D1V91,success,,3,54.666667,109.401709,54.666667,0.700855,0.094017
week_pbf_3,M04,Moving Average,B0F99LQHP9,success,,3,5.0,151.111113,5.0,1.0,0.511111
week_pbf_3,M04,Moving Average,B0F9YKQD75,success,,3,9.777778,151.190477,9.777778,0.52381,0.511905
week_pbf_3,M04,Moving Average,B0FCSCBJGB,success,,3,2.666667,214.285714,2.666667,1.142857,1.142857
week_pbf_3,M04,Moving Average,B0FDQS6NY4,success,,3,4.333333,112.0,4.333333,0.52,0.12
week_pbf_3,M04,Moving Average,B0FFMV6VR2,success,,3,3.444444,616.66665,3.444444,5.166666,5.166666
week_pbf_3,M04,Moving Average,B0FFSZ4MGN,success,,3,0.333333,104.7619,0.333333,0.142857,0.047619
week_pbf_3,M04,Moving Average,B0FG7LXJCL,success,,3,6.555555,222.916663,6.555555,1.229167,1.229167
week_pbf_3,M04,Moving Average,B0FG7M4HR5,success,,3,6.444444,126.016261,6.444444,0.471545,0.260163
week_pbf_3,M04,Moving Average,B0FG7RTH25,success,,3,15.777778,163.276837,15.777778,0.80226,0.632768
week_pbf_3,M04,Moving Average,B0FG88HKMG,success,,3,8.888889,248.14815,8.888889,1.481482,1.481482
week_pbf_3,M04,Moving Average,B0FG88HSWH,success,,3,1.444444,173.33334,1.444444,0.866667,0.733333
week_pbf_3,M04,Moving Average,B0FG88ZKR1,success,,3,17.555556,201.282052,17.555556,1.012821,1.012821
week_pbf_3,M04,Moving Average,B0FG8CKTG9,success,,3,6.111111,51.190475,6.111111,0.654762,-0.488095
week_pbf_3,M04,Moving Average,B0FHV8LP6S,success,,3,4.333333,186.66666,4.333333,0.866667,0.866667
week_pbf_3,M04,Moving Average,B0FHVLLTF6,success,,3,3.777778,55.555552,3.777778,0.539683,-0.444444
week_pbf_3,M04,Moving Average,B0FHVT4MNF,success,,3,0.777778,333.3334,0.777778,2.333334,2.333334
week_pbf_3,M04,Moving Average,B0FJFNH72W,success,,3,1.666667,105.555556,1.666667,0.277778,0.055556
week_pbf_3,M04,Moving Average,B0FL7P8Q9L,success,,3,7.111111,206.666665,7.111111,1.066667,1.066667
week_pbf_3,M04,Moving Average,B0FLJSHSFS,success,,3,18.888889,209.333332,18.888889,1.133333,1.093333
week_pbf_3,M04,Moving Average,B0FLJZZWLZ,success,,3,21.777778,333.333332,21.777778,2.333333,2.333333
week_pbf_3,M04,Moving Average,B0FMDX4JNH,success,,3,6.888889,1066.66665,6.888889,10.333334,9.666666
week_pbf_3,M04,Moving Average,B0FN3GPQPP,success,,3,1.666667,162.5,1.666667,0.625,0.625
week_pbf_3,M04,Moving Average,B0FNM7DK96,success,,3,29.777778,45.722714,29.777778,0.79056,-0.542773
week_pbf_3,M04,Moving Average,B0FNRM3Z2W,success,,3,2.666667,104.444447,2.666667,0.266667,0.044444
week_pbf_3,M04,Moving Average,B0FNRNDRSN,success,,3,13.333333,39.393941,13.333333,0.606061,-0.606061
week_pbf_3,M04,Moving Average,B0FP93ZF8L,success,,3,10.444445,158.536585,10.444445,0.764228,0.585366
week_pbf_3,M04,Moving Average,B0FP94W8PZ,success,,3,6.222222,124.888889,6.222222,0.248889,0.248889
week_pbf_3,M04,Moving Average,B0FPRBWP9V,success,,3,4.333333,159.090909,4.333333,0.590909,0.590909
week_pbf_3,M04,Moving Average,B0FRDKYSB6,success,,3,7.666667,209.523814,7.666667,1.095238,1.095238
week_pbf_3,M04,Moving Average,B0FRFFPLG7,success,,3,1.0,98.611108,1.0,0.125,-0.013889
week_pbf_3,M04,Moving Average,B0FVKMRJTQ,success,,3,3.666667,84.44444,3.666667,0.733333,-0.155556
week_pbf_3,M04,Moving Average,B0FXL8R4RS,success,,3,3.666667,143.055558,3.666667,0.458333,0.430556
week_pbf_3,M04,Moving Average,B0FXL96HWM,success,,3,5.555555,139.682538,5.555555,0.396825,0.396825
week_pbf_3,M04,Moving Average,B0G3PMF8HY,success,,3,5.333333,38.666664,5.333333,0.64,-0.613333
week_pbf_3,M05,Linear Approximation,B09L62YVGX,success,,3,26.666667,109.356725,26.666667,0.467836,0.093567
week_pbf_3,M05,Linear Approximation,B09RV49DW5,success,,3,2.833333,110.869565,2.833333,0.369565,0.108696
week_pbf_3,M05,Linear Approximation,B09RVVQWD2,success,,3,7.333333,110.294118,7.333333,0.323529,0.102941
week_pbf_3,M05,Linear Approximation,B0B18XTX3L,success,,3,66.5,117.567568,66.5,0.414761,0.175676
week_pbf_3,M05,Linear Approximation,B0B1C64GGG,success,,3,14.0,414.285714,14.0,6.0,3.142857
week_pbf_3,M05,Linear Approximation,B0B8MWQZ1T,success,,3,4.666667,110.97561,4.666667,0.170732,0.109756
week_pbf_3,M05,Linear Approximation,B0B8MZZ37D,success,,3,25.333333,128.148148,25.333333,0.281481,0.281481
week_pbf_3,M05,Linear Approximation,B0B9GN2P4L,success,,3,8.333333,112.121212,8.333333,0.757576,0.121212
week_pbf_3,M05,Linear Approximation,B0B9RY9YMC,success,,3,53.0,109.122807,53.0,0.557895,0.091228
week_pbf_3,M05,Linear Approximation,B0B9Y3YL58,success,,3,2.333333,-100.0,2.333333,7.0,-2.0
week_pbf_3,M05,Linear Approximation,B0B9Y4DL4B,success,,3,4.5,152.777778,4.5,0.75,0.527778
